שם פרטי,"סך הכל בשנים
1948-2021",1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
קטר,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,0,2,2,0,0,2,2,0,2,2,9,13,10,15,8,5,9,2,5,9,2,9,2
קטרין,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,2,0,2,0,2,2,2,2,0,2,2,5,6,2,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,2,2,0,2,0,0,0,0
קיאן,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,11,12,2,9,6,14,13,9,20,15,17,13,12,19,20,21,17,19,11,24,34,31,37,54
קינדא,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,5,2,7,5,2,2,2,5,2,2,6,2,2,7,8,6,6
קינדה,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,14,9,12,9,5,7,2,2,8,8,11,5,6,10,15,13,10,15
קיפאח,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,2,2,0,2,2,2,2,8,5,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0
קמר,"1,350",0,0,0,0,0,0,0,5,0,2,2,0,2,0,2,2,2,0,2,2,2,2,5,2,2,5,5,2,2,0,2,12,2,6,9,2,7,9,9,8,5,7,12,20,14,17,14,28,32,45,38,35,55,42,50,38,36,29,27,39,37,15,38,22,33,29,54,45,58,61,58,73,64,67
קנאר,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,12,10,2,2,5,2,2,5,2,2,2,2,2,2,2,5,2,2,2
קנדא,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,0,0,2,2,2,2,5,2,2,2
קנדה,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,0,0,2,5,2,2,2,12,6,6,2,2,7,9,2
קנז,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,5,7,10,10
קנזי,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,0,2,2,2,2,2,2,2,5,5
קפאח,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,0,2,2,2,2,2,0,2,0,2,2,0,2,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
קפאייה,25,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
קרואן,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,2,0,0,2,2,2,2,2,2,5,2,2,6,2,2,2,2,2,6,5,2,5,14,7,7,6,2,2,2,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,0
קרולין,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,2,2,2,0,2,0,2,2,2,2,2,5,8,6,6,6,2,0,2,2,2,2,0,2,2,0,0,0,2,2,2,0,2,0,2,0,2,2
קרין,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,2,0,0,2,2,0,2,0,2,2,2,2,2,6,2,5,10,11,9,2,2,2,2,7,2,6,5,6,2,2,2,5,2,2,2,0
קריסטין,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0,2,2,0,0,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,0,0,2,0,0,0,0,0
קרמל,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,2,2,0,0,2,0,0,2,0,0,2,6,2,2,2,2,2,2,6,10
קתרין,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,5,0,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,0,2,0,2,2,0
ראאדה,80,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,2,6,2,0,2,6,5,5,2,2,6,2,2,2,5,5,2,0,2,0,0,0,2,2,0,2,0,0,2,2,0,0,0,2,0,2,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,0,2,0,2,2
ראבעה,383,7,2,5,2,2,5,5,2,5,2,5,7,9,9,6,7,5,10,2,11,13,8,8,5,9,8,6,2,7,7,2,2,5,2,8,9,7,0,9,2,2,2,2,2,2,5,2,2,2,6,7,2,2,5,2,2,2,2,2,2,2,2,2,0,2,5,2,2,2,2,2,0,2,2
ראגד,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,5,5,2,11,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ראגדה,182,0,0,2,2,2,2,0,2,0,2,2,5,2,2,0,2,2,2,5,2,2,2,5,8,7,6,0,2,5,7,2,2,2,2,2,2,0,2,2,2,7,6,9,2,6,6,2,2,5,2,2,6,2,2,0,2,2,0,2,2,2,0,0,2,2,0,0,0,0,2,0,0,0,2
ראדה,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,2,2,2,2,0,2,7,6,5,5,11,7,7,2,2,0,5,0,2,5,0,2,2,2,2,2,5,2,2,2,5,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,2,0,2,2,2,2
ראדיה,253,0,2,2,2,2,2,2,8,2,5,7,7,7,5,9,2,9,2,5,2,2,2,10,5,7,2,2,2,2,2,2,2,2,2,2,0,2,2,5,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,0,2,2,2,0,0
ראהף,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,5,10,2,2,2,2,2,5,2,2
ראואן,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,8,7,6,5,14,7,2,5,2,2,2,2,6,2,2,2,2,5,2,2,2,2,0,0,0,0,2,2,2,0,2,0
ראודה,382,0,2,2,2,2,2,2,2,2,2,6,2,9,2,7,13,8,10,13,11,21,17,11,10,8,12,7,8,8,9,6,9,7,2,5,2,5,2,8,8,6,2,7,5,7,6,5,2,2,2,2,2,2,2,9,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0
ראויה,547,2,0,0,0,2,0,2,2,0,2,2,2,5,2,6,2,2,11,13,10,8,10,17,13,20,14,19,15,16,7,18,9,17,17,15,8,11,28,15,9,12,16,7,13,6,10,10,6,15,9,6,6,2,7,6,2,7,5,9,2,2,2,2,2,2,2,2,5,2,2,2,0,0,2
ראון,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,11,2,8,5,7,2,2,2,7,12,5,2,2,2,8,0,2,0,0,2,0,2,2,0,0,2,0,0,0,0
ראונק,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,2,2,0,0,2,2,8,9,2,13,11,17,6,16,10,12,10,6,9,17,9,5,2,2,2,0,2,6,2,6,2,2,2,5,7
ראועה,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,2,2,7,5,7,7,14,14,17,11,12,15,15,17,43,50,50,34,32,11,11,11,23,5,8,5,6,7,2,6,2,2
ראופה,163,2,2,2,2,2,2,5,10,6,7,5,2,7,6,2,5,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,0,2,0,2,2,2,0,0,2,2,2,2,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0
ראזל,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,6,2,2,5,5,6,6,2,2,2,2,2,2
ראיא,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5,8,9,2,2,2,0,2,2
ראידה,970,0,2,2,2,2,2,2,5,2,5,13,8,12,22,22,35,40,51,41,36,41,43,60,57,49,53,37,46,23,30,18,17,13,10,8,7,5,7,6,8,5,7,6,6,5,2,2,6,2,2,5,2,2,6,2,0,2,2,0,2,2,6,2,2,0,2,2,2,2,2,2,6,2,5
ראיה,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,0,2,2,2,2,0,0,0,2,0,2,0,2,0,0,5,2,6,7,2,7,11,11,6,17,19,14,17,27,37,26,22,17,23,30,28,19,21,22,20,13,24,17,14,18,21,21,16,13,12,17
ראיסה,85,0,2,2,2,0,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,0,0,0,2,0,2,2,0,0,0,0,0,2,0,2,2,0,2,2,2,2,2,2,0,0,0,2,2,0,2,2,0,2,2,0,0,0,2,2,0,2,2,0,0,0,0,0,2
ראיפה,127,2,2,2,2,2,2,2,2,2,2,2,2,5,5,7,0,5,5,5,2,5,7,2,0,2,2,2,2,2,0,2,0,0,0,0,2,0,2,2,2,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,0
ראיקה,128,2,0,2,0,2,2,2,2,5,2,5,2,7,2,2,2,7,7,2,2,2,8,2,2,6,7,2,2,2,5,2,2,2,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,2,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
ראליה,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,2,2,2,0,2,2,2,0,0,0,5,2,2,2,2,2,0,0,2,0,2,2,0,2,2,2,2,0,2,2,2,2,0,0,0,2,0,2,2,2,0,0
ראמא,"1,436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2,2,2,2,2,14,20,22,24,47,67,67,73,86,64,241,210,186,129,64,33,24,15,11,5,9,7
ראמה,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,2,5,6,2,6,11,14,12,24,27,22,15,14,80,49,41,35,24,18,5,2,2,2,2,2
ראמיה,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,28,6,2,2,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ראנא,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,2,0,2,0,6,0,2,0,2,2,0,0,2,2,0,2,0,2,0,0,0,0,0
ראנדה,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2,2,2,0,0,2,2,2,2,2,6,2,2,2,5,2,5,2,2,2,7,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0
ראנה,609,0,0,0,0,0,2,0,2,0,0,0,2,0,2,2,0,2,2,2,0,2,2,2,2,6,2,2,7,2,7,5,6,15,23,36,11,19,45,50,28,35,22,18,23,17,16,17,18,7,15,11,17,11,14,13,12,9,0,7,5,0,2,5,2,2,2,2,2,2,2,2,2,0,2
ראניא,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,2,2,2,2,2,2,0,0,2,0,2,0,0,0,2,2,2,0,2,2,2,2,0,2,2,2,0,6,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,0
ראניה,"1,941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,9,72,77,73,77,76,69,102,95,69,63,79,41,44,36,17,13,20,27,26,29,37,33,25,48,36,53,92,80,68,49,45,30,37,23,21,7,18,11,9,9,10,10,2,11,8,9,11,5,11
ראנייא,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ראנייה,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,19,8,2,5,2,2,0,2,2,8,2,2,0,0,0,2,2,2,0,0,0,2,2,2,2,2,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ראנים,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,0,5,2
ראסיל,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,2,2,0,2,2,2,2,5,2,6,7,5,6,7
ראשא,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,2,2,6,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,2,0,2,0,2,0,2,2
ראתיל,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,2,6,2,5,6,2
רבא,122,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,2,2,2,2,11,6,5,0,2,2,2,2,2,2,6,2,2,2,2,2,2,2,6,2,2,2,6,8,6,2,2,2,2,2,2,0,0,2,2,0,2,2,0,0,0,0,2,0
רבאב,445,2,2,0,0,2,0,2,2,0,0,2,2,0,0,0,2,0,2,2,0,2,2,2,9,18,18,9,9,5,12,17,20,20,16,21,16,5,13,5,17,14,11,8,13,22,8,10,9,8,10,2,7,11,10,8,7,6,5,0,5,2,0,2,2,0,0,0,0,2,2,2,2,2,0
רביחה,204,2,2,6,7,2,2,7,5,2,2,2,6,8,2,2,2,2,7,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,0,2,0,2,0,0,2,2,2,2,2,2,2,0,2,2,2,5,2,2,2,2,2,2,2,0,0,0,0,2,0,0,0,2,0,2,2,2,0,2
רביע,115,0,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,2,0,2,0,0,2,2,2,2,2,2,2,0,2,2,2,5,0,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0
רבעה,72,2,2,0,0,0,0,2,0,0,2,0,0,2,2,0,0,2,0,0,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,5,2,2,2,2,2,2,0,2,0,0,0,0,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
רבקה,116,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,2,6,2,2,2,2,0,5,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,5,2,2,2,0,2,0,0,5,0,2,0,2,2,2,2,2,2,2,0,2,2,2,0,0,2,0,2,2,0,0,2,2,0,0,0
רג'א,251,0,0,0,0,0,2,0,0,2,2,2,2,2,6,2,6,6,2,5,9,6,2,8,8,7,2,2,7,2,2,8,7,6,2,2,2,2,5,2,6,7,7,7,2,6,2,7,8,5,2,2,6,2,2,7,2,0,2,2,5,2,2,2,2,2,0,2,2,2,2,2,2,0,0
רג'אא,169,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,2,2,2,2,2,0,2,2,0,0,2,2,6,6,2,5,2,6,2,2,2,5,2,2,2,9,10,2,6,14,8,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
רג'דה,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,2,2,2,2,2,2,0,2,2,2,2,2,5,5,2,2,2,2,2,5,2,5,2,2,11,2,7,2,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
רגא,143,2,0,0,2,0,0,0,2,2,6,2,2,8,2,5,2,2,2,2,5,5,7,2,6,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,0,2,2,2,0,2,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0
רגאא,117,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,5,2,2,2,2,5,7,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,0,2,2,5,2,2,2,2,2,0,2,2,2,2,2,0,0,0
רגאד,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,6,2,2,2,2,2,2,2,0,2,2,2,0,0,2,0,2,2
רגד,"2,519",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2,5,5,16,20,36,50,65,111,124,112,151,174,179,153,116,138,116,119,139,108,90,64,63,60,49,53,50,47,38,53
רגדה,441,0,2,2,2,0,0,0,0,2,2,0,2,0,2,2,0,2,2,6,2,8,0,2,2,2,2,2,2,5,0,2,0,2,0,0,0,2,11,13,17,16,13,16,27,21,33,16,15,21,17,17,16,17,9,12,8,9,8,6,2,2,6,2,8,2,2,2,2,0,2,2,2,2,2
רדא,148,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,5,2,2,0,2,2,2,2,6,2,6,9,2,2,2,2,2,2,6,6,2,2,5,2,2,6,2,2,2,2,2,2,2,2,2,2,0
רדיה,90,0,0,2,0,2,5,2,2,2,2,2,2,2,6,2,2,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,2,0,0,0,2,2,0,2,0,0,2,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,0,2,0,0,0,0,0,0
רדיר,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,2,0,0,2,2,2,9,2,2,6,0,2,2,2,2,2,6,2,2,6,2,2,6,2,2,2,0,2,0,0,2,0,0,2,0,0,2,2
רהאם,"2,084",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,2,2,2,2,2,2,6,2,11,12,10,10,10,7,14,5,14,18,26,21,200,171,172,137,118,107,100,96,97,82,84,52,56,47,42,32,38,22,25,28,16,16,7,18,17,10,11,13,12,8,12,9,15,11,12
רהאף,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2,0,0,2,2,0,2,0,0,0,2,5,2,6,6,7,2,2,6,2,2,2
רהב,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,6,2,2,2,0,0,0,2,0,2
רהף,"3,386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,0,2,2,6,9,24,60,62,82,66,69,106,96,84,89,80,80,116,230,242,337,222,217,191,154,160,161,150,150,133
רוא,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,0,2,2,2,6,2,2,2,5,2,2,0,2,2,2,2,2,0,2,0,2,2,2,0
רואה,"2,230",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,0,6,6,5,14,13,15,12,36,38,29,44,57,77,87,117,131,132,129,151,165,149,127,144,106,66,52,57,49,39,37,23,26,18,18,28,16
רואידה,170,0,0,0,0,0,0,2,0,0,2,2,2,2,0,2,2,5,2,2,2,2,2,0,0,6,2,2,2,7,2,7,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,2,2,2,2,2,5,2,6,2,2,2,2,5,2,2,2,2,2,2,0,2,2,2,0,0
רואיה,900,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,0,2,2,0,2,2,2,2,8,2,8,17,15,16,12,28,33,21,43,29,41,32,36,26,98,56,47,31,24,23,53,46,27,28,27,14,15,11
רואן,"2,576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,2,10,2,2,9,11,16,15,21,21,32,36,38,65,78,110,155,140,177,151,155,149,134,129,113,123,108,75,41,57,37,42,40,24,25,10,19,28,15,27,14,18,18,21,14,21,19
רואנד,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,2,2,2,0,0,0,2,0,0,2,2,2,2,2,2,2,2,2,5,5,5,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2
רובה,"1,473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,2,0,2,2,2,7,11,7,2,12,12,19,26,14,23,21,18,12,30,18,28,29,40,37,35,32,46,64,71,91,88,76,77,72,63,55,61,37,22,28,25,22,11,14,16,8,14,17,15,5,5,13,7
רוג'ין,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,5,0,2,2,2,2,2
רודה,102,0,0,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,0,2,2,2,0,0,0,2,0,2,2,2,2,2,0,0,2,2,0,0,0,0,2,0,2,2,0,2,0,0,0,0,2,0
רודיינה,106,2,2,0,2,0,0,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,5,2,6,5,0,2,2,0,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,5,2,0,2,2,2,2,2,2,2,2,0,2,0,2,0,0,2,2,2,2,2,2,0,0
רודין,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,2,0,2,0,2,2,7,2,0,2,7
